order_id,customer_id,order_date,order_status,shipping_address,total_amount,payment_status,created_at
ORDCTNQPCANHNEK,CUSTDWCK982OPJT2,2025-08-03 21:20:29,Completed,99 Main Street,107112.0,Pending,2025-08-03 21:20:29
ORDVMNHMJWX6WXD,CUST9JX4YHMQXKEG,2024-04-24 16:52:14,Completed,257 Main Street,74859.0,Paid,2024-04-24 16:52:14
ORDB5T25O55UK19,CUSTOAIKI54S5RIS,2024-07-30 18:13:43,Processing,235 Main Street,41124.0,Paid,2024-07-30 18:13:43
ORDFII9Y268XN6K,CUSTJAPF643E0FPW,2024-04-18 08:18:31,Shipped,232 Main Street,86952.0,Paid,2024-04-18 08:18:31
ORDZXC3VI1M07FD,CUST900ZACVIDGRT,2025-02-27 01:41:37,Completed,267 Main Street,95870.0,Paid,2025-02-27 01:41:37
ORDM0PH7GDC78XK,CUSTNDOY8OO8M66X,2024-04-15 07:27:41,Completed,74 Main Street,200442.0,Paid,2024-04-15 07:27:41
ORDFIHORP08V0BJ,CUSTIXMZJ6K746T1,2025-06-09 16:01:33,Cancelled,204 Main Street,194569.0,Paid,2025-06-09 16:01:33
ORDUK00NZE2T3UF,CUSTDX6EUBSQ6ZGR,2024-02-04 07:37:09,Processing,297 Main Street,34654.0,Paid,2024-02-04 07:37:09
ORDJRO6T04JEETC,CUSTPSBTFF9K4HKE,2024-05-05 06:59:49,Processing,285 Main Street,42582.0,Pending,2024-05-05 06:59:49
ORDJ051OR77UC83,CUSTFDAJY4IYB542,2024-10-30 15:45:37,Processing,275 Main Street,65625.0,Paid,2024-10-30 15:45:37
ORDIYIT6D7W520C,CUSTZT7UEHFF7F5Q,2025-02-21 05:15:22,Completed,244 Main Street,90774.0,Pending,2025-02-21 05:15:22
ORD83ASDF523PW1,CUSTPQLHZL7R1JYI,2024-08-01 02:47:14,Cancelled,266 Main Street,86811.0,Pending,2024-08-01 02:47:14
ORD14V3BY8GXB1L,CUSTGBJHQE3GWOAW,2025-07-14 18:54:17,Cancelled,196 Main Street,122574.0,Pending,2025-07-14 18:54:17
ORD8R8LMSUJY5R3,CUSTNGII3Z48FJW2,2024-11-01 16:02:42,Completed,179 Main Street,37507.0,Pending,2024-11-01 16:02:42
ORD9YI6VZDL70V1,CUST5AFTTY28VOP1,2024-03-15 12:40:06,Cancelled,251 Main Street,47607.0,Paid,2024-03-15 12:40:06
ORDSRY1VTUOP6O9,CUSTKNBP5ISXWR7I,2025-02-28 01:43:51,Shipped,23 Main Street,71136.0,Paid,2025-02-28 01:43:51
ORDNRRCLSD4YGGD,CUST66F4EEFWVA0S,2025-02-08 15:43:01,Completed,6 Main Street,2237.0,Paid,2025-02-08 15:43:01
ORDUNW91T0BA273,CUST1SY1L6PDLTAN,2024-03-14 14:53:53,Processing,217 Main Street,41155.0,Paid,2024-03-14 14:53:53
ORDF6IA1MU5FD7T,CUST3JRTOP0DN1A3,2024-06-08 05:29:50,Shipped,179 Main Street,77872.0,Paid,2024-06-08 05:29:50
ORDIK3OS7SB6LYK,CUST1K5IQJBLMC6K,2024-07-18 05:24:47,Processing,5 Main Street,89572.0,Paid,2024-07-18 05:24:47
ORDVI9Y0LECXV6L,CUSTGMGSEQTXQE12,2024-08-10 10:26:47,Cancelled,150 Main Street,7156.0,Paid,2024-08-10 10:26:47
ORDPARBYJ66LJM5,CUSTB9J3XXIMD5PG,2025-06-09 01:21:11,Shipped,80 Main Street,212952.0,Pending,2025-06-09 01:21:11
ORDDMD7XRYJMEIC,CUSTXI88ZRQPQW1Z,2025-11-06 10:43:06,Shipped,36 Main Street,46492.0,Paid,2025-11-06 10:43:06
ORDDEJR71NDB0MG,CUSTFYO8LHLI0C7J,2024-08-06 12:27:22,Processing,17 Main Street,107676.0,Paid,2024-08-06 12:27:22
ORDEHOE02EY5C4I,CUSTM6FGOIY5T12Q,2025-08-09 12:38:16,Processing,117 Main Street,91739.0,Pending,2025-08-09 12:38:16
ORDZ141NN4BNLZU,CUSTQB6WUEF40EE0,2024-01-22 11:58:30,Cancelled,230 Main Street,164350.0,Pending,2024-01-22 11:58:30
ORDFX5I3EJ3WZBX,CUSTP369OHSNR5TC,2024-09-14 22:18:48,Processing,236 Main Street,145451.0,Paid,2024-09-14 22:18:48
ORDP3U30BTCNFG2,CUSTN1Y6LZZNVV55,2024-09-06 21:49:40,Shipped,181 Main Street,412071.0,Pending,2024-09-06 21:49:40
ORD4VSNL5ZT7QLB,CUSTSAU16H4WJB3R,2024-06-28 12:18:18,Processing,178 Main Street,152449.0,Pending,2024-06-28 12:18:18
ORD5P11VZ2KBNJE,CUSTAOWY3AFPK4I8,2025-01-17 11:31:37,Shipped,9 Main Street,122356.0,Pending,2025-01-17 11:31:37
ORDSQUUVUUAHXG3,CUSTQ6RSQK0V6LBR,2025-04-02 13:41:02,Shipped,230 Main Street,109845.0,Pending,2025-04-02 13:41:02
ORDDCN8P33DKJ0E,CUSTAN02GJ8KRDWA,2025-11-14 13:40:57,Shipped,124 Main Street,60204.0,Pending,2025-11-14 13:40:57
ORDAU4ZTWRQ6PQ6,CUSTF8WTURPMVEQ5,2025-02-02 00:20:28,Completed,245 Main Street,123181.0,Pending,2025-02-02 00:20:28
ORDZE9FCNC3GX9E,CUST9AQEDNLQRO2W,2025-09-10 20:46:23,Processing,20 Main Street,138279.0,Paid,2025-09-10 20:46:23
ORDXXR366M1UZXS,CUSTMFSCDQDE5Q6U,2024-03-12 08:58:10,Cancelled,44 Main Street,76574.0,Paid,2024-03-12 08:58:10
ORDSV1YUSZSNREK,CUSTEI4L7B0GGJDC,2024-07-10 19:09:04,Shipped,112 Main Street,400093.0,Pending,2024-07-10 19:09:04
ORDSOHHNQ48DKR8,CUSTUREMX0KLWO1U,2024-04-07 05:13:54,Shipped,163 Main Street,18992.0,Paid,2024-04-07 05:13:54
ORDTUMYKMVN4OWF,CUST82SLR4EARL3Z,2024-02-22 06:53:29,Cancelled,275 Main Street,262659.0,Pending,2024-02-22 06:53:29
ORDS9SBAOASXTO5,CUSTAVP7WU9SKIPR,2025-09-27 05:20:50,Shipped,58 Main Street,106360.0,Paid,2025-09-27 05:20:50
ORD1FPEL42NOTR6,CUST2WFM9BTJBHGC,2025-04-27 19:05:08,Completed,150 Main Street,55936.0,Paid,2025-04-27 19:05:08
ORDURJKTGXGBX6P,CUSTMFHG6IQED0V9,2024-06-06 20:22:30,Processing,152 Main Street,146910.0,Pending,2024-06-06 20:22:30
ORDJY3RPZEYUA75,CUST12DD4N2JSY4Y,2025-02-17 05:57:22,Shipped,264 Main Street,83243.0,Paid,2025-02-17 05:57:22
ORDV0X1G6U6CPXV,CUST6NEEPIBZKBIL,2024-04-30 05:05:32,Cancelled,57 Main Street,109766.0,Paid,2024-04-30 05:05:32
ORD784NFEUZFGBR,CUSTX6EXZPHSYY7S,2025-02-24 16:21:37,Shipped,221 Main Street,114454.0,Paid,2025-02-24 16:21:37
ORD7P74BOPGNMS1,CUST61MMZB1H36XH,2024-03-22 12:10:36,Processing,47 Main Street,80960.0,Pending,2024-03-22 12:10:36
ORDCE19IM9SBHGZ,CUSTSLAXKJK7VHLJ,2025-12-27 14:42:13,Cancelled,12 Main Street,56328.0,Paid,2025-12-27 14:42:13
ORDOL36VJ2X6OX4,CUSTUY1RQ80SYZLY,2024-11-13 11:13:31,Shipped,60 Main Street,20398.0,Pending,2024-11-13 11:13:31
ORDHNBMQ91J9GFH,CUSTL0N677DW4M9G,2024-04-17 23:45:20,Cancelled,293 Main Street,96400.0,Pending,2024-04-17 23:45:20
ORDHGZ9D7P8BQLH,CUSTYB9A0MI9AZUW,2024-10-31 21:52:59,Processing,189 Main Street,305327.0,Paid,2024-10-31 21:52:59
ORDZ6LJV89FZZVL,CUSTI6VO8AMHZS1S,2024-05-14 16:47:27,Processing,64 Main Street,71210.0,Pending,2024-05-14 16:47:27
ORDALQL8PSKS7FE,CUSTTW436ZHHPBOM,2025-07-11 11:28:07,Completed,196 Main Street,45080.0,Paid,2025-07-11 11:28:07
ORDCEROAKJ0MTSB,CUSTGETAUIQ15ED4,2025-10-31 16:57:04,Shipped,264 Main Street,99098.0,Paid,2025-10-31 16:57:04
ORD7UYRQB7AI6XN,CUSTCADELN53IN5T,2025-01-09 07:38:38,Shipped,209 Main Street,141147.0,Paid,2025-01-09 07:38:38
ORD015YF3DGLY6I,CUSTYAKEVP6Z133O,2024-02-15 10:36:37,Processing,105 Main Street,109604.0,Pending,2024-02-15 10:36:37
ORDDYCRZJGXST6T,CUSTGBJHQE3GWOAW,2024-04-18 12:38:45,Processing,196 Main Street,308979.0,Paid,2024-04-18 12:38:45
ORD82E0ZC3YMDHD,CUSTJTMW255T3RT4,2025-05-16 04:44:30,Shipped,133 Main Street,152501.0,Pending,2025-05-16 04:44:30
ORD5K5HW6TH2ZI9,CUSTWVLIFPCGU33T,2025-03-11 08:53:21,Shipped,160 Main Street,87989.0,Pending,2025-03-11 08:53:21
ORDJ3ZSDDUWKVLO,CUSTST3QVDP48PCV,2025-11-21 03:57:51,Completed,204 Main Street,174444.0,Paid,2025-11-21 03:57:51
ORDIDFRHVHOLYYF,CUSTGU03FXZLSAN0,2025-02-23 01:15:30,Shipped,108 Main Street,204256.0,Paid,2025-02-23 01:15:30
ORDETFS1WALJDRX,CUSTAXWNHBBGJCKB,2024-10-17 22:44:58,Cancelled,256 Main Street,138281.0,Paid,2024-10-17 22:44:58
ORDR00W75IGG33A,CUSTY53J33VS9RNX,2024-06-20 05:43:41,Completed,69 Main Street,153556.0,Pending,2024-06-20 05:43:41
ORDO2F3UO53FUF7,CUST4ZGB2ZM6BBK1,2024-01-30 16:25:45,Shipped,147 Main Street,300126.0,Pending,2024-01-30 16:25:45
ORDYUMAI1PK4YXQ,CUSTPKNBO0JYTMTO,2024-12-02 22:44:32,Cancelled,1 Main Street,194126.0,Paid,2024-12-02 22:44:32
ORDHFVGU5SN5EJN,CUSTGKWX48HAYWX8,2024-09-23 23:35:46,Shipped,41 Main Street,111340.0,Pending,2024-09-23 23:35:46
ORDKFY21SZ62HM4,CUST4ZGB2ZM6BBK1,2024-11-26 10:48:07,Shipped,147 Main Street,13529.0,Paid,2024-11-26 10:48:07
ORDWM6M0VX2ADGL,CUSTMD0CIREQ85UF,2025-11-02 21:27:59,Completed,285 Main Street,287475.0,Pending,2025-11-02 21:27:59
ORDTIVVMK59SIP0,CUST93YOW66IL6XM,2025-06-17 12:51:11,Processing,83 Main Street,137571.0,Pending,2025-06-17 12:51:11
ORD588TT2TRVNH4,CUST00J7F83DARVE,2025-06-18 15:42:07,Completed,279 Main Street,278600.0,Paid,2025-06-18 15:42:07
ORD3LM2Y8DQI617,CUSTTJMPQZ7AKM0Z,2024-07-23 04:56:31,Processing,70 Main Street,85481.0,Paid,2024-07-23 04:56:31
ORDCMR8Y8917J4Z,CUSTBHZAG8H2C88A,2024-09-21 19:00:55,Processing,175 Main Street,276381.0,Pending,2024-09-21 19:00:55
ORDF1QLQLCIVDL9,CUSTC4EYAC7KPJLD,2024-01-29 13:47:39,Processing,263 Main Street,80528.0,Paid,2024-01-29 13:47:39
ORDDBL0KLJ8EOUW,CUSTRW75HKM2QKUF,2025-12-04 13:23:33,Completed,161 Main Street,18890.0,Paid,2025-12-04 13:23:33
ORDUCK9C70O6FSS,CUSTB0UHDTVJ9UJF,2024-09-04 17:44:10,Shipped,26 Main Street,50639.0,Pending,2024-09-04 17:44:10
ORDB7PMVUDVK91A,CUST4G4H5GX35WRR,2025-11-01 02:17:54,Processing,103 Main Street,129482.0,Pending,2025-11-01 02:17:54
ORD4SDJPOU51R6C,CUST5ROG0P314T7V,2025-02-27 18:31:51,Shipped,162 Main Street,65114.0,Pending,2025-02-27 18:31:51
ORD7SSUT1F42ECI,CUST3PBV4KACZEHO,2025-02-19 18:27:39,Completed,211 Main Street,86067.0,Paid,2025-02-19 18:27:39
ORDFF7TENWBZLTK,CUSTHV5427FEE4R3,2025-11-27 16:24:42,Cancelled,117 Main Street,179472.0,Paid,2025-11-27 16:24:42
ORDAKMB9C7RNDWZ,CUST8L0UPYOEZ2SF,2024-01-29 11:30:53,Shipped,150 Main Street,111993.0,Pending,2024-01-29 11:30:53
ORDYU0Y40V91H2G,CUSTHL7NWAO7ZV9B,2024-11-03 20:28:02,Processing,50 Main Street,69790.0,Pending,2024-11-03 20:28:02
ORD07VNSDGMC5PM,CUSTJEHUA6V6T3YM,2025-06-30 11:37:57,Shipped,209 Main Street,453794.0,Pending,2025-06-30 11:37:57
ORD82JB0TDBG7JK,CUSTCXD5IQANWFD4,2025-06-03 22:28:33,Completed,140 Main Street,134036.0,Pending,2025-06-03 22:28:33
ORDMZKV4F6CHQ72,CUSTUIDQS08OFXFR,2025-06-18 12:08:34,Cancelled,255 Main Street,37487.0,Pending,2025-06-18 12:08:34
ORDJHMA2JC20D9K,CUSTUBL3Z5UR7JGT,2024-09-10 19:32:56,Processing,203 Main Street,155871.0,Paid,2024-09-10 19:32:56
ORD4EK4602MRS1B,CUSTCZBZ5G7PQY93,2025-01-16 07:29:02,Cancelled,278 Main Street,112854.0,Paid,2025-01-16 07:29:02
ORDKLXNMGYQQZ3U,CUST2J3VGO4CTZ0Y,2025-11-15 10:40:24,Shipped,172 Main Street,161598.0,Pending,2025-11-15 10:40:24
ORD79L1XZSQFN07,CUSTPE2RLLQSA7SW,2024-07-12 21:33:19,Processing,164 Main Street,85890.0,Paid,2024-07-12 21:33:19
ORDJA4JSIM3OFRA,CUSTST3QVDP48PCV,2025-07-01 17:46:44,Completed,204 Main Street,140899.0,Paid,2025-07-01 17:46:44
ORDNFNP9K6S3RDN,CUST7BC6DJJG9QX5,2024-11-03 20:26:57,Cancelled,160 Main Street,16170.0,Pending,2024-11-03 20:26:57
ORDTW7LPF7ZQX8I,CUSTEJHHC9P5LOXD,2025-04-28 17:37:34,Shipped,160 Main Street,236325.0,Pending,2025-04-28 17:37:34
ORDT9CXYPS4CMTH,CUSTFV6AST172GGT,2025-08-23 08:28:41,Completed,298 Main Street,98208.0,Paid,2025-08-23 08:28:41
ORD12GYVRXKHAOE,CUST7UCFT0XZG7JV,2025-01-28 22:31:53,Shipped,14 Main Street,178081.0,Pending,2025-01-28 22:31:53
ORD2C17K5W9RCZZ,CUSTHSLRTQKWHHC2,2024-11-21 12:38:50,Processing,101 Main Street,57366.0,Paid,2024-11-21 12:38:50
ORDZU45ZFMGP90H,CUST37GOMFXZIVAM,2025-01-28 03:22:51,Cancelled,36 Main Street,68787.0,Pending,2025-01-28 03:22:51
ORDF6DMYU857C4F,CUSTHJ3R2ITY5JSQ,2024-03-18 02:35:33,Processing,283 Main Street,50771.0,Paid,2024-03-18 02:35:33
ORDG9NN26ZTCN33,CUST96XFLNW86O77,2025-07-28 12:56:29,Processing,145 Main Street,132267.0,Pending,2025-07-28 12:56:29
ORDKVEX680W8C6A,CUST11PD01RALWZ6,2025-07-11 16:12:11,Shipped,134 Main Street,217341.0,Paid,2025-07-11 16:12:11
ORDL04074B8XYD9,CUSTIJ7GQJB4F8JF,2025-06-02 11:49:49,Processing,274 Main Street,103152.0,Pending,2025-06-02 11:49:49
ORDQCQHBO9319OX,CUSTVH4HUHG16TTW,2025-05-17 05:28:52,Cancelled,129 Main Street,237717.0,Pending,2025-05-17 05:28:52
ORDDKA54NASOR5P,CUSTGA6W0BIMGOIF,2024-09-09 15:50:39,Processing,170 Main Street,60688.0,Pending,2024-09-09 15:50:39
ORDOYME0WVIMG6I,CUSTU65A6L2VLLB0,2025-09-28 01:12:09,Processing,69 Main Street,147694.0,Pending,2025-09-28 01:12:09
ORDTSP2UKXG3W3P,CUSTCGNBXMT7NYRE,2025-10-07 21:45:49,Shipped,257 Main Street,100110.0,Paid,2025-10-07 21:45:49
ORDZW5C4H65ZVLI,CUST5A0RJLALA30N,2024-04-16 16:36:44,Cancelled,112 Main Street,177142.0,Paid,2024-04-16 16:36:44
ORDL6EI3OQOCCZ0,CUSTF6177UXVVL1E,2024-08-08 08:03:35,Processing,200 Main Street,184916.0,Pending,2024-08-08 08:03:35
ORDBIKESD9B9HE5,CUST4BMPA6U6AMCA,2025-08-21 13:14:14,Shipped,278 Main Street,219923.0,Paid,2025-08-21 13:14:14
ORDH7INCGAHHHO3,CUSTW5KB6A5ZY938,2025-04-19 02:41:55,Processing,138 Main Street,103113.0,Pending,2025-04-19 02:41:55
ORD35KJJJGARI3X,CUSTNGVUBW7MZ2FP,2024-07-07 08:39:21,Completed,98 Main Street,51364.0,Paid,2024-07-07 08:39:21
ORDQQU9GO2PR3V1,CUSTKQKY7DHMAUZT,2025-12-16 05:38:00,Cancelled,78 Main Street,258940.0,Paid,2025-12-16 05:38:00
ORD3KZPR0BXI1MV,CUSTGU03FXZLSAN0,2025-06-23 14:49:07,Processing,108 Main Street,159638.0,Pending,2025-06-23 14:49:07
ORDZPJISP9M66QZ,CUST9GCHKXSKXWUJ,2024-03-29 13:29:47,Completed,155 Main Street,115917.0,Paid,2024-03-29 13:29:47
ORDXY3HQNN2LQMC,CUSTAOR6OY2N76UZ,2024-10-13 11:09:08,Completed,97 Main Street,19604.0,Paid,2024-10-13 11:09:08
ORD79K6YKC3RDB7,CUSTFTFGAW1IM6J4,2024-07-25 11:57:55,Cancelled,60 Main Street,109270.0,Paid,2024-07-25 11:57:55
ORDYBJV97PW84E3,CUSTXA651QX24CQP,2024-08-03 10:07:50,Processing,204 Main Street,261092.0,Pending,2024-08-03 10:07:50
ORDTFK0BTYONANL,CUSTUVYO6LR5OA4Y,2024-05-28 03:43:00,Processing,131 Main Street,205866.0,Pending,2024-05-28 03:43:00
ORDV7PXP0A8VEAE,CUSTGPWR9YQMKH07,2025-02-19 10:48:29,Processing,77 Main Street,142708.0,Paid,2025-02-19 10:48:29
ORDCQUXJTOUMLI7,CUSTCGC88S0SKX1D,2025-11-15 17:12:24,Shipped,115 Main Street,114361.0,Pending,2025-11-15 17:12:24
ORDTY3BLVV3WODQ,CUST3YBO2BVMQKNH,2025-07-11 15:20:55,Completed,167 Main Street,140816.0,Pending,2025-07-11 15:20:55
ORDV606E5OR62MV,CUST4EGMDLIBAMMM,2024-06-08 02:47:12,Completed,34 Main Street,104292.0,Paid,2024-06-08 02:47:12
ORD9YSCTUWIH2H0,CUST74YU0LH5Z2RG,2024-07-17 03:38:20,Shipped,46 Main Street,107261.0,Pending,2024-07-17 03:38:20
ORDZXECND78FW7S,CUSTKBO1DW0VANI2,2025-03-06 22:28:28,Shipped,254 Main Street,54281.0,Paid,2025-03-06 22:28:28
ORD4N2W4L9ES5SP,CUST5E2WNQY9BWIK,2024-03-22 01:08:31,Completed,45 Main Street,220191.0,Pending,2024-03-22 01:08:31
ORD6RGLQ727HA6X,CUSTBXIAL56DNDZV,2024-05-01 19:46:15,Shipped,193 Main Street,127350.0,Paid,2024-05-01 19:46:15
ORDEHAMIKRFTXBB,CUSTBUZ3G15UKJPM,2024-09-16 00:09:31,Processing,241 Main Street,101883.0,Pending,2024-09-16 00:09:31
ORD7G42ZZQCUI7B,CUSTVJ8ZLIJL23KY,2024-03-01 21:06:56,Processing,54 Main Street,90326.0,Pending,2024-03-01 21:06:56
ORD1S6JPMTANFX0,CUST2NER8YIMSI6J,2024-08-17 22:53:48,Shipped,79 Main Street,56431.0,Paid,2024-08-17 22:53:48
ORDEM9IB843I0ZZ,CUSTPPFN7QLGV5G4,2024-05-01 02:33:11,Cancelled,156 Main Street,146298.0,Pending,2024-05-01 02:33:11
ORDGXIH39OMXTTQ,CUSTQE642UXXNVII,2024-06-20 16:33:52,Shipped,130 Main Street,236600.0,Pending,2024-06-20 16:33:52
ORD1ZGXOGV03GG3,CUST10IK8EU8QYQ2,2025-06-23 22:04:04,Shipped,285 Main Street,117935.0,Paid,2025-06-23 22:04:04
ORD9TTG94EOLZU0,CUSTHX62R4WNXRSG,2024-08-08 06:30:24,Completed,36 Main Street,166187.0,Paid,2024-08-08 06:30:24
ORD9UQV2TCTQNLP,CUSTLIW4ET30RDDN,2024-11-12 04:03:48,Cancelled,100 Main Street,117350.0,Paid,2024-11-12 04:03:48
ORDIMGJF42WZCWB,CUSTWJCQ59SF6KTD,2025-12-21 16:18:05,Completed,273 Main Street,235042.0,Pending,2025-12-21 16:18:05
ORDYFFYZVZEV7ZR,CUSTVHDL22X6473Q,2024-05-05 22:05:16,Shipped,197 Main Street,75860.0,Pending,2024-05-05 22:05:16
ORDG44EEVZKZLUW,CUSTGR1XP3035FWJ,2024-05-07 05:54:59,Completed,38 Main Street,194553.0,Paid,2024-05-07 05:54:59
ORDYLR53JGE4XCN,CUSTEM703YNCA8XG,2025-01-08 16:15:33,Processing,19 Main Street,167878.0,Pending,2025-01-08 16:15:33
ORDXOXQVLCBB1TA,CUST050IZD5K0BSV,2024-05-01 18:04:44,Shipped,47 Main Street,213718.0,Pending,2024-05-01 18:04:44
ORDAN5SLFJLEHF6,CUSTQW7628ENTP5T,2025-12-14 15:53:52,Cancelled,211 Main Street,130435.0,Paid,2025-12-14 15:53:52
ORD7UXW1F61UA0O,CUSTP544F3CSYDNR,2025-03-10 16:20:09,Cancelled,41 Main Street,65038.0,Paid,2025-03-10 16:20:09
ORDMYS8SDDB7219,CUSTT23881IN94J2,2025-08-12 19:09:07,Processing,142 Main Street,23240.0,Pending,2025-08-12 19:09:07
ORDIEFB6LRZP5CT,CUSTUY1RQ80SYZLY,2024-01-12 02:53:36,Cancelled,60 Main Street,53558.0,Paid,2024-01-12 02:53:36
ORDUGWYM6C6Y7OS,CUSTUIDQS08OFXFR,2024-07-15 01:19:25,Processing,255 Main Street,185127.0,Pending,2024-07-15 01:19:25
ORD9NO854Y1LPIE,CUST5JQW1UJBFU2N,2025-04-03 08:26:14,Shipped,277 Main Street,23808.0,Pending,2025-04-03 08:26:14
ORDUNZRO5S2ZHZ5,CUSTQ1KA4KJAVCYS,2024-01-22 16:03:06,Completed,107 Main Street,111835.0,Pending,2024-01-22 16:03:06
ORDHH8LWTWVCSMQ,CUSTNGII3Z48FJW2,2024-12-31 01:44:08,Processing,179 Main Street,96825.0,Paid,2024-12-31 01:44:08
ORD1KBT3F2GCRE5,CUSTIYD984AVX4K5,2024-04-13 13:03:45,Shipped,12 Main Street,141437.0,Pending,2024-04-13 13:03:45
ORDXAOOVLMHIOUU,CUSTNFHXWTJINNL7,2024-07-25 11:02:28,Shipped,236 Main Street,25752.0,Pending,2024-07-25 11:02:28
ORD34QMNMQIMCEH,CUSTCTE3PCB5KA4W,2025-05-23 02:42:43,Processing,141 Main Street,130374.0,Paid,2025-05-23 02:42:43
ORDA9UKCA076VVR,CUSTEI5UE4B3EQ8A,2024-11-24 15:58:49,Cancelled,209 Main Street,170330.0,Paid,2024-11-24 15:58:49
ORDXGUWE3H6JWX2,CUSTTNCWRLR44A2S,2024-06-26 06:13:16,Cancelled,8 Main Street,19604.0,Paid,2024-06-26 06:13:16
ORDY6OYGAKH6HJY,CUSTM7QD2D7VNQXH,2024-05-19 02:45:40,Cancelled,185 Main Street,242028.0,Pending,2024-05-19 02:45:40
ORDXJ2NJGR4RXL1,CUSTSXLXM5B2D48B,2025-07-07 22:34:56,Processing,215 Main Street,214078.0,Pending,2025-07-07 22:34:56
ORDEH6PEB0129PW,CUSTVHIS79K6YV6N,2025-10-12 11:16:02,Processing,148 Main Street,131335.0,Paid,2025-10-12 11:16:02
ORDYF9YTOAQLCI0,CUST1R7OSY9HS47C,2025-11-09 20:04:15,Cancelled,59 Main Street,180721.0,Paid,2025-11-09 20:04:15
ORDXZPHGFMICYZN,CUST3EYVW707W2Z0,2024-10-04 11:09:46,Shipped,291 Main Street,95527.0,Pending,2024-10-04 11:09:46
ORD6G5EINKY6HIK,CUSTI5L6O7XOTL5R,2024-07-16 10:49:24,Processing,82 Main Street,218643.0,Pending,2024-07-16 10:49:24
ORD950RCDWY7MTZ,CUSTYZFL57JGKTXF,2025-03-31 13:17:04,Cancelled,152 Main Street,5273.0,Paid,2025-03-31 13:17:04
ORD9BV3GEDUXNNO,CUSTQI4MC9BTT29Y,2025-11-17 17:30:43,Cancelled,148 Main Street,189640.0,Pending,2025-11-17 17:30:43
ORDKEO42832EVZY,CUST7PG66MN912LE,2024-05-15 17:44:58,Cancelled,61 Main Street,44358.0,Paid,2024-05-15 17:44:58
ORD59AEDRDPR8EB,CUSTCBF425XHIOP5,2025-03-29 16:18:03,Cancelled,176 Main Street,68250.0,Pending,2025-03-29 16:18:03
ORD9L8M7UAX1A3G,CUSTB5N4GUWP34PL,2025-05-10 19:09:30,Completed,260 Main Street,321058.0,Pending,2025-05-10 19:09:30
ORD4E1Z1BTP2E2K,CUSTYWD8ZJHQ8HHK,2025-08-31 05:34:28,Cancelled,147 Main Street,131745.0,Paid,2025-08-31 05:34:28
ORDER675U6BPYZJ,CUSTFU8LUPKUKFRR,2025-04-14 09:35:45,Completed,208 Main Street,34106.0,Paid,2025-04-14 09:35:45
ORD9WINP4CVOI0E,CUSTVX6VVEK7FBXY,2024-07-17 06:03:53,Processing,98 Main Street,16360.0,Paid,2024-07-17 06:03:53
ORDHOMEKYM01WC2,CUST9KLONLNO0Y01,2025-11-19 02:20:29,Completed,299 Main Street,344014.0,Paid,2025-11-19 02:20:29
ORDN4CDGFXPWNUM,CUST7EARVBWY9RYT,2024-12-03 03:07:59,Shipped,224 Main Street,131934.0,Paid,2024-12-03 03:07:59
ORDS2HFZTN2NM8F,CUSTNRBKEH6EIX39,2025-09-17 12:13:11,Completed,87 Main Street,75877.0,Paid,2025-09-17 12:13:11
ORD3PC04UCX6360,CUSTCUA8USNQJ03I,2024-08-10 16:41:36,Completed,84 Main Street,71975.0,Paid,2024-08-10 16:41:36
ORDSJ09EA8DZ52W,CUSTQB80VYYSYA94,2025-06-29 08:19:17,Completed,76 Main Street,99826.0,Paid,2025-06-29 08:19:17
ORD4BP8AXPXZ8GW,CUSTWYC5L76RJLFL,2025-05-05 21:12:30,Shipped,70 Main Street,288665.0,Paid,2025-05-05 21:12:30
ORD77C9QLS02ZRV,CUSTHVYRHP3WJFZU,2024-09-07 16:23:17,Processing,60 Main Street,33073.0,Paid,2024-09-07 16:23:17
ORDOJ9N6KAXE0A1,CUSTC4EYAC7KPJLD,2024-05-11 22:35:43,Completed,263 Main Street,286405.0,Pending,2024-05-11 22:35:43
ORDN6GI6VURX5QY,CUSTXI88ZRQPQW1Z,2024-10-29 11:01:02,Cancelled,36 Main Street,5580.0,Pending,2024-10-29 11:01:02
ORDUBS2WIHNNB7C,CUST8U1V8WXVOMX1,2025-12-27 21:03:16,Processing,112 Main Street,317089.0,Pending,2025-12-27 21:03:16
ORDQ210O5KW4D5S,CUST1SLXRIL7DTDI,2025-01-25 18:38:18,Cancelled,143 Main Street,36054.0,Pending,2025-01-25 18:38:18
ORD04K4S116BKOM,CUST1R7OSY9HS47C,2025-06-23 23:05:48,Shipped,59 Main Street,10392.0,Pending,2025-06-23 23:05:48
ORD2AT9L7WTDS1P,CUST1SLXRIL7DTDI,2024-03-14 08:05:23,Completed,143 Main Street,143774.0,Paid,2024-03-14 08:05:23
ORDPA6BMS9UJKC6,CUSTE0770UQVMIAD,2024-03-25 13:58:01,Cancelled,15 Main Street,156931.0,Pending,2024-03-25 13:58:01
ORDDQTY2R28G32U,CUSTX5D7W4E5AMYX,2024-04-21 07:12:16,Completed,109 Main Street,98468.0,Pending,2024-04-21 07:12:16
ORDD9GW653Z9FJG,CUSTOIPXZQ95BOMP,2025-02-15 12:17:28,Processing,226 Main Street,34872.0,Paid,2025-02-15 12:17:28
ORDQUZNE3HZEM5S,CUSTMC8JMU6O25OF,2024-11-20 11:19:29,Processing,4 Main Street,71829.0,Pending,2024-11-20 11:19:29
